Node_no.,x_coor,y_coor,u_x,u_y
63,1.0,0.7647058823529413,0.25,0.3823529411764702
64,1.0,0.7941176470588236,0.25,0.39705882352941135
65,1.0,0.823529411764706,0.25,0.41176470588235237
66,1.0,0.8529411764705882,0.25,0.4264705882352934
67,1.0,0.8823529411764703,0.25,0.4411764705882343
68,1.0,0.9117647058823527,0.25,0.4558823529411754
69,1.0,0.941176470588235,0.25000000000000006,0.47058823529411703
70,1.0,0.9705882352941173,0.25000000000000006,0.4852941176470584
71,0.9705882352941176,1.0,0.2426470588235295,0.5000000000000001
72,0.9411764705882353,1.0,0.23529411764705888,0.5
73,0.9117647058823528,1.0,0.22794117647058829,0.5
74,0.8823529411764705,1.0,0.22058823529411783,0.5000000000000001
75,0.8529411764705881,1.0,0.2132352941176472,0.5000000000000001
76,0.8235294117647057,1.0,0.20588235294117643,0.5
77,0.7941176470588234,1.0,0.19852941176470584,0.5
78,0.7647058823529409,1.0,0.1911764705882351,0.49999999999999994
79,0.7352941176470585,1.0,0.1838235294117644,0.5
80,0.7058823529411761,1.0,0.1764705882352938,0.5
81,0.6764705882352935,1.0,0.1691176470588233,0.5
82,0.6470588235294111,1.0,0.16176470588235278,0.5
83,0.6176470588235287,1.0,0.15441176470588225,0.5000000000000001
84,0.5882352941176462,1.0,0.14705882352941155,0.5000000000000001
85,0.5588235294117638,1.0,0.13970588235294104,0.5000000000000001
86,0.5294117647058814,1.0,0.13235294117647045,0.5000000000000001
87,0.4999999999999989,1.0,0.12499999999999996,0.5
88,0.47058823529411675,1.0,0.1176470588235296,0.49999999999999994
89,0.4411764705882344,1.0,0.110294117647059,0.5000000000000001
90,0.41176470588235214,1.0,0.10294117647058862,0.5
91,0.3823529411764699,1.0,0.09558823529411807,0.5
92,0.35294117647058765,1.0,0.08823529411764759,0.5
93,0.3235294117647054,1.0,0.0808823529411767,0.5
94,0.29411764705882315,1.0,0.07352941176470616,0.5
95,0.2647058823529408,1.0,0.06617647058823568,0.5
96,0.23529411764705865,1.0,0.058823529411765156,0.49999999999999994
97,0.2058823529411764,1.0,0.051470588235294476,0.5
98,0.17647058823529405,1.0,0.04411764705882386,0.5000000000000001
99,0.1470588235294118,1.0,0.036764705882353046,0.5
100,0.11764705882352966,1.0,0.029411764705882415,0.5
101,0.0882352941176473,1.0,0.022058823529411884,0.5000000000000001
102,0.05882352941176505,1.0,0.014705882352941218,0.5
103,0.029411764705882693,1.0,0.00735294117647062,0.5
104,0.0,0.9705882352941176,0.0,0.48529411764705865
105,0.0,0.9411764705882353,0.0,0.4705882352941176
106,0.0,0.9117647058823528,0.0,0.45588235294117685
107,0.0,0.8823529411764705,0.0,0.4411764705882361
108,0.0,0.8529411764705881,0.0,0.42647058823529505
109,0.0,0.8235294117647057,0.0,0.41176470588235403
110,0.0,0.7941176470588234,0.0,0.3970588235294129
111,0.0,0.7647058823529409,0.0,0.38235294117647156
112,0.0,0.7352941176470585,0.0,0.3676470588235302
113,0.0,0.7058823529411761,0.0,0.35294117647058887
114,0.0,0.6764705882352935,0.0,0.33823529411764736
115,0.0,0.6470588235294111,0.0,0.323529411764706
116,0.0,0.6176470588235287,0.0,0.3088235294117645
117,0.0,0.5882352941176462,0.0,0.2941176470588232
118,0.0,0.5588235294117638,0.0,0.2794117647058819
119,0.0,0.5294117647058814,0.0,0.2647058823529407
120,0.0,0.4999999999999989,0.0,0.24999999999999944
121,0.0,0.47058823529411675,0.0,0.23529411764705838
122,0.0,0.4411764705882344,0.0,0.22058823529411714
123,0.0,0.41176470588235214,0.0,0.20588235294117593
124,0.0,0.3823529411764699,0.0,0.19117647058823484
125,0.0,0.35294117647058765,0.0,0.1764705882352938
126,0.0,0.3235294117647054,0.0,0.16176470588235278
127,0.0,0.29411764705882315,0.0,0.1470588235294116
128,0.0,0.2647058823529408,0.0,0.13235294117647037
129,0.0,0.23529411764705865,0.0,0.11764705882352933
130,0.0,0.2058823529411764,0.0,0.10294117647058819
131,0.0,0.17647058823529405,0.0,0.08823529411764701
132,0.0,0.1470588235294118,0.0,0.07352941176470588
133,0.0,0.11764705882352966,0.0,0.058823529411764844
134,0.0,0.0882352941176473,0.0,0.04411764705882364
135,0.0,0.05882352941176505,0.0,0.029411764705882526
136,0.0,0.029411764705882693,0.0,0.014705882352941346
137,0.9767753936704447,0.4847694309251052,0.2441938484176112,0.24238471546255166
138,0.025471335405424678,0.51470588235294,0.006367833851356148,0.25735294117647
139,0.4852941176470599,0.025471335405424622,0.12132352941176425,0.012735667702712273
140,0.5147058823529406,0.9745286645945749,0.12867647058823528,0.4872643322972872
141,0.6320244277983564,0.025357180877880414,0.15800610694958844,0.01267859043894012
142,0.9735593900314334,0.6351541889577268,0.24338984750785844,0.3175770944788625
143,0.3676470588235302,0.9745286645945749,0.09191176470588305,0.48726433229728777
144,0.026466775681116717,0.3699423467826234,0.00661669392027917,0.18497117339131156
145,0.6617647058823524,0.9745286645945753,0.1654411764705881,0.4872643322972875
146,0.025802565472283434,0.6612681896808459,0.006450641368070793,0.3306340948404234
147,0.33748409352635916,0.022819155180185624,0.08437102338158939,0.011409577590092788
148,0.9745286645945752,0.33823529411764763,0.24363216614864378,0.16911764705882304
149,0.971955024657535,0.7476360508090855,0.24298875616438387,0.3738180254045422
150,0.2500000000000001,0.9745286645945752,0.06250000000000051,0.48726433229728755
151,0.7492487994087113,0.022819155180185513,0.18731219985217754,0.011409577590092663
152,0.025471335405424456,0.24999999999999972,0.006367833851356077,0.12499999999999979
153,0.7794117647058807,0.9745286645945754,0.19485294117647006,0.4872643322972878
154,0.025471335405424678,0.7794117647058821,0.00636783385135611,0.3897058823529422
155,0.22025972191600318,0.025357180877880137,0.05506493047900053,0.012678590438940037
156,0.9745286645945753,0.22058823529411786,0.2436321661486438,0.11029411764705843
157,0.8379140399696605,0.02533703328622028,0.20947850999241485,0.012668516643110058
158,0.026511044718050103,0.16473832500031793,0.006627761179512493,0.08236916250015895
159,0.9723449291283657,0.8422442181499545,0.24308623228209134,0.42112210907497655
160,0.16176470588235298,0.9745286645945754,0.040441176470588494,0.4872643322972882
161,0.9735060449273621,0.13293639730055845,0.24337651123184065,0.06646819865027892
162,0.13160174058518226,0.022819155180185735,0.03290043514629537,0.011409577590092848
163,0.8676470588235279,0.9745286645945757,0.21691176470588217,0.4872643322972878
164,0.026245817024910578,0.8658908034494001,0.006561454256227713,0.4329454017247009
165,0.5735294117647051,0.9745286645945753,0.1433823529411762,0.4872643322972875
166,0.9745286645945752,0.42647058823529505,0.24363216614864386,0.21323529411764655
167,0.02652953358394805,0.5737911467563012,0.006632383395986965,0.28689557337815064
168,0.4261420748571804,0.02535718087788058,0.10653551871429454,0.012678590438940266
169,0.45588235294117685,0.9745286645945751,0.11397058823529456,0.48726433229728766
170,0.9716462862086257,0.5429951076965387,0.24291157155215645,0.27149755384826846
171,0.02547133540542451,0.4558823529411756,0.00636783385135609,0.22794117647058762
172,0.5433664464675353,0.022819155180185513,0.135841611616883,0.011409577590092701
173,0.7205882352941169,0.9745286645945751,0.18014705882352905,0.48726433229728744
174,0.023470122691111595,0.7224345217509958,0.005867530672777856,0.36121726087549877
175,0.9720235848257913,0.282873056140894,0.2430058962064478,0.14143652807044624
176,0.2794117647058827,0.025471335405424733,0.06985294117647037,0.01273566770271235
177,0.8970588235294116,0.02547133540542451,0.22426470588235278,0.012735667702712202
178,0.02643795279240535,0.10100646106907285,0.0066094881981013,0.050503230534536404
179,0.6911764705882357,0.025471335405424567,0.17279411764705843,0.012735667702712178
180,0.024868578610882375,0.3077295513543705,0.006217144652720552,0.1538647756771852
181,0.9738663817435835,0.8973294705593116,0.24346659543589597,0.44866473527965506
182,0.9732401259848015,0.6923240220606581,0.2433100314962003,0.3461620110303285
183,0.3088235294117645,0.9745286645945752,0.07720588235294157,0.4872643322972877
184,0.10294117647058854,0.9745286645945754,0.025735294117647193,0.48726433229728777
185,0.9262302053643284,0.9746674497098351,0.2315575513410823,0.4873337248549173
186,0.026361650733983555,0.929021342785487,0.006590412683495939,0.4645106713927436
187,0.07360254858160709,0.024599178751949724,0.018400637145401657,0.012299589375974857
188,0.9724196354520412,0.07777387283876314,0.24310490886301012,0.038886936419381374
189,0.04424227556708504,0.9750949398512989,0.011060568891771198,0.4875474699256495
190,0.028413734804433266,0.04397957053198792,0.007103433701108274,0.02198978526599396
191,0.9733618456635047,0.9531815994394882,0.24334046141587629,0.47659079971974366
192,0.955882352941176,0.025471335405424622,0.2389705882352938,0.01273566770271227
193,0.6911764705882344,0.974528664594575,0.1727941176470585,0.48726433229728716
194,0.6764705882352929,0.9490573291891504,0.16911764705882323,0.47452866459457466
195,0.6470588235294112,0.9490573291891506,0.16176470588235273,0.47452866459457516
196,0.6617647058823521,0.9235859937837261,0.16544117647058781,0.46179299689186265
197,0.6323529411764702,0.9235859937837259,0.15808823529411742,0.4617929968918623
198,0.6470588235294115,0.8981146583783013,0.16176470588235276,0.4490573291891502
199,0.6176470588235292,0.8981146583783013,0.15441176470588217,0.44905732918915
200,0.6323529411764706,0.8726433229728767,0.15808823529411745,0.43632166148643786
201,0.6029411764705882,0.8726433229728765,0.15073529411764688,0.43632166148643775
202,0.6176470588235295,0.8471719875674522,0.15441176470588225,0.4235859937837254
203,0.5882352941176473,0.8471719875674519,0.1470588235294118,0.4235859937837254
204,0.6029411764705886,0.8217006521620275,0.15073529411764702,0.4108503260810129
205,0.5735294117647064,0.8217006521620273,0.14338235294117652,0.41085032608101296
206,0.5882352941176477,0.7962293167566028,0.14705882352941177,0.39811465837830057
207,0.5588235294117655,0.7962293167566026,0.13970588235294118,0.39811465837830057
208,0.5735294117647068,0.7707579813511781,0.14338235294117627,0.3853789906755884
209,0.5441176470588246,0.770757981351178,0.13602941176470576,0.3853789906755882
210,0.5588235294117658,0.7452866459457534,0.1397058823529411,0.37264332297287595
211,0.5294117647058836,0.7452866459457533,0.1323529411764705,0.37264332297287567
212,0.5441176470588248,0.7198153105403288,0.13602941176470584,0.35990765527016344
213,0.5147058823529426,0.7198153105403287,0.12867647058823514,0.35990765527016355
214,0.5294117647058837,0.6943439751349042,0.13235294117647045,0.3471719875674512
215,0.5000000000000014,0.6943439751349042,0.12499999999999986,0.3471719875674514
216,0.5147058823529426,0.6688726397294796,0.12867647058823498,0.334436319864739
217,0.4852941176470604,0.6688726397294796,0.12132352941176436,0.33443631986473943
218,0.5000000000000016,0.6434013043240551,0.12499999999999957,0.3217006521620269
219,0.4705882352941193,0.6434013043240551,0.11764705882352895,0.3217006521620272
220,0.48529411764706043,0.6179299689186305,0.12132352941176427,0.30896498445931475
221,0.5147058823529427,0.6179299689186305,0.12867647058823484,0.30896498445931453
222,0.5000000000000016,0.5924586335132059,0.12499999999999953,0.29622931675660236
223,0.4705882352941194,0.5924586335132059,0.11764705882352905,0.29622931675660275
224,0.48529411764706054,0.5669872981077814,0.12132352941176429,0.28349364905389013
225,0.5147058823529428,0.5669872981077815,0.1286764705882348,0.28349364905388996
226,0.5000000000000017,0.5415159627023569,0.12499999999999957,0.2707579813511777
227,0.4705882352941195,0.5415159627023568,0.11764705882352906,0.27075798135117796
228,0.4852941176470606,0.5160446272969323,0.12132352941176437,0.25802231364846556
229,0.5147058823529428,0.5160446272969323,0.12867647058823484,0.2580223136484654
230,0.5000000000000018,0.4905732918915078,0.12499999999999972,0.24528664594575322
231,0.529411764705884,0.4905732918915079,0.13235294117647023,0.24528664594575308
232,0.47058823529411975,0.49057329189150783,0.11764705882352913,0.24528664594575342
233,0.5147058823529429,0.4651019564860833,0.12867647058823498,0.23255097824304077
234,0.5441176470588251,0.4651019564860834,0.1360294117647055,0.23255097824304052
235,0.5735294117647071,0.7198153105403289,0.14338235294117635,0.3599076552701635
236,0.5294117647058841,0.4396306210806588,0.13235294117647023,0.21981531054032843
237,0.5588235294117663,0.43963062108065887,0.1397058823529408,0.21981531054032824
238,0.5735294117647074,0.46510195648608343,0.14338235294117613,0.23255097824304038
239,0.5882352941176485,0.43963062108065887,0.1470588235294114,0.21981531054032818
240,0.4558823529411782,0.6688726397294796,0.11397058823529381,0.3344363198647397
241,0.6029411764705896,0.46510195648608343,0.15073529411764666,0.2325509782430402
242,0.5735294117647074,0.41415928567523436,0.1433823529411762,0.207079642837616
243,0.6029411764705896,0.41415928567523436,0.15073529411764675,0.20707964283761593
244,0.5882352941176485,0.38868795026980973,0.14705882352941155,0.19434397513490373
245,0.6176470588235308,0.38868795026980973,0.15441176470588217,0.19434397513490365
246,0.6323529411764708,0.8217006521620277,0.15808823529411764,0.41085032608101324
247,0.6029411764705896,0.36321661486438517,0.15073529411764694,0.1816083074321915
248,0.6323529411764719,0.36321661486438517,0.1580882352941176,0.18160830743219147
249,0.6176470588235308,0.3377452794589606,0.15441176470588225,0.1688726397294793
250,0.5882352941176486,0.33774527945896055,0.1470588235294116,0.16887263972947938
251,0.647058823529413,0.33774527945896066,0.1617647058823529,0.1688726397294793
252,0.6617647058823541,0.36321661486438517,0.16544117647058815,0.1816083074321916
253,0.6764705882352953,0.3377452794589606,0.16911764705882354,0.16887263972947944
254,0.6911764705882364,0.36321661486438517,0.17279411764705888,0.18160830743219175
255,0.5000000000000016,0.7452866459457533,0.12500000000000003,0.372643322972876
256,0.6617647058823541,0.31227394405353603,0.16544117647058823,0.15613697202676716
257,0.6911764705882364,0.31227394405353603,0.17279411764705882,0.15613697202676716
258,0.6764705882352952,0.28680260864811147,0.16911764705882354,0.14340130432405493
259,0.7058823529411774,0.2868026086481114,0.1764705882352941,0.14340130432405487
260,0.6911764705882368,0.261331273242687,0.17279411764705885,0.13066563662134267
261,0.7205882352941189,0.2613312732426869,0.18014705882352938,0.13066563662134253
262,0.7352941176470598,0.28680260864811136,0.18382352941176477,0.14340130432405476
263,0.7500000000000009,0.26133127324268685,0.18749999999999992,0.1306656366213426
264,0.6764705882352928,0.8981146583783015,0.16911764705882315,0.44905732918915053
265,0.6617647058823546,0.26133127324268723,0.16544117647058823,0.1306656366213428
266,0.764705882352942,0.28680260864811147,0.1911764705882353,0.1434013043240549
267,0.7352941176470601,0.23585993783726222,0.18382352941176475,0.11792996891863022
268,0.7647058823529421,0.23585993783726222,0.19117647058823517,0.11792996891863032
269,0.5441176470588241,0.8217006521620268,0.13602941176470607,0.41085032608101274
270,0.7500000000000011,0.21038860243183755,0.18749999999999997,0.10519430121591795
271,0.7794117647058831,0.21038860243183766,0.1948529411764705,0.10519430121591815
272,0.7647058823529423,0.18491726702641326,0.19117647058823525,0.09245863351320599
273,0.7352941176470607,0.18491726702641365,0.18382352941176466,0.09245863351320617
274,0.7941176470588244,0.1849172670264131,0.19852941176470573,0.092458633513206
275,0.8088235294117655,0.2103886024318376,0.2022058823529413,0.10519430121591822
276,0.8235294117647067,0.18491726702641303,0.20588235294117638,0.09245863351320598
277,0.8382352941176479,0.21038860243183755,0.20955882352941188,0.10519430121591825
278,0.7794117647058838,0.1594459316209894,0.19485294117647067,0.07972296581049419
279,0.852941176470589,0.1849172670264131,0.21323529411764683,0.092458633513206
280,0.5735294117647061,0.8726433229728763,0.14338235294117643,0.4363216614864376
281,0.838235294117648,0.1594459316209884,0.20955882352941166,0.0797229658104937
282,0.44117647058823706,0.6434013043240551,0.11029411764705856,0.32170065216202764
283,0.42647058823529604,0.6688726397294796,0.10661764705882334,0.33443631986474
284,0.4117647058823548,0.6434013043240552,0.10294117647058802,0.32170065216202787
285,0.39705882352941374,0.6688726397294796,0.09926470588235278,0.3344363198647404
286,0.3823529411764726,0.6434013043240552,0.09558823529411752,0.3217006521620282
287,0.36764705882353155,0.6688726397294796,0.09191176470588233,0.3344363198647407
288,0.35294117647059037,0.6434013043240551,0.08823529411764701,0.32170065216202853
289,0.3382352941176493,0.6688726397294796,0.08455882352941184,0.33443631986474087
290,0.3235294117647082,0.6434013043240551,0.08088235294117647,0.3217006521620286
291,0.30882352941176705,0.6688726397294797,0.07720588235294129,0.33443631986474104
292,0.2941176470588259,0.6434013043240552,0.07352941176470597,0.3217006521620286
293,0.30882352941176705,0.6179299689186306,0.0772058823529412,0.30896498445931625
294,0.32352941176470823,0.6943439751349043,0.08088235294117657,0.3471719875674532
295,0.29411764705882604,0.6943439751349043,0.07352941176470608,0.34717198756745354
296,0.2794117647058848,0.6179299689186305,0.06985294117647069,0.30896498445931614
297,0.294117647058826,0.592458633513206,0.07352941176470598,0.2962293167566039
298,0.26470588235294373,0.5924586335132059,0.06617647058823548,0.29622931675660374
299,0.27941176470588486,0.5669872981077815,0.06985294117647071,0.2834936490538915
300,0.3088235294117673,0.7198153105403289,0.07720588235294144,0.3599076552701656
301,0.279411764705885,0.7198153105403289,0.06985294117647083,0.35990765527016577
302,0.25000000000000266,0.5669872981077814,0.06250000000000018,0.28349364905389146
303,0.26470588235294384,0.5415159627023568,0.0661764705882355,0.2707579813511792
304,0.29411764705882626,0.7452866459457534,0.0735294117647062,0.3726433229728778
305,0.264705882352944,0.7452866459457534,0.06617647058823556,0.3726433229728779
306,0.2500000000000028,0.7198153105403291,0.0625000000000002,0.3599076552701657
307,0.23529411764706165,0.5415159627023567,0.058823529411764955,0.27075798135117907
308,0.25000000000000283,0.5160446272969322,0.06250000000000026,0.25802231364846673
309,0.2352941176470611,0.592458633513206,0.058823529411764955,0.29622931675660397
310,0.23529411764706182,0.7452866459457537,0.05882352941176504,0.37264332297287794
311,0.22058823529412064,0.5160446272969321,0.055147058823529764,0.2580223136484667
312,0.23529411764706182,0.49057329189150767,0.05882352941176502,0.24528664594575447
313,0.26470588235294407,0.4905732918915078,0.0661764705882355,0.24528664594575442
314,0.2500000000000031,0.4651019564860832,0.06250000000000029,0.23255097824304205
315,0.2794117647058853,0.4651019564860833,0.06985294117647083,0.23255097824304213
316,0.2647058823529444,0.43963062108065876,0.06617647058823556,0.2198153105403297
317,0.2941176470588266,0.4396306210806589,0.07352941176470607,0.21981531054032982
318,0.2794117647058857,0.4141592856752343,0.06985294117647083,0.20707964283761743
319,0.3088235294117679,0.41415928567523447,0.07720588235294133,0.20707964283761748
320,0.294117647058827,0.38868795026980985,0.0735294117647061,0.19434397513490514
321,0.32352941176470923,0.38868795026981007,0.08088235294117664,0.19434397513490523
322,0.30882352941176827,0.3632166148643854,0.07720588235294144,0.18160830743219283
323,0.3382352941176505,0.36321661486438556,0.08455882352941194,0.18160830743219294
324,0.3235294117647095,0.3377452794589609,0.08088235294117678,0.16887263972948055
325,0.29411764705882726,0.3377452794589608,0.07352941176470632,0.16887263972948052
326,0.3088235294117684,0.31227394405353637,0.07720588235294161,0.1561369720267682
327,0.33823529411765085,0.31227394405353637,0.08455882352941219,0.1561369720267683
328,0.27941176470588613,0.31227394405353626,0.0698529411764711,0.1561369720267682
329,0.2941176470588275,0.2868026086481117,0.07352941176470644,0.14340130432405582
330,0.2647058823529451,0.28680260864811163,0.06617647058823592,0.1434013043240558
331,0.27941176470588636,0.2613312732426871,0.0698529411764712,0.13066563662134353
332,0.25000000000000405,0.26133127324268696,0.06250000000000065,0.1306656366213434
333,0.25000000000000366,0.31227394405353615,0.06250000000000056,0.1561369720267681
334,0.2352941176470621,0.43963062108065853,0.058823529411765045,0.21981531054032957
335,0.26470588235294534,0.2358599378372625,0.06617647058823595,0.11792996891863114
336,0.29411764705882804,0.2358599378372625,0.07352941176470659,0.1179299689186312
337,0.2352941176470631,0.23585993783726228,0.05882352941176546,0.11792996891863097
338,0.22058823529412047,0.7198153105403292,0.05514705882352967,0.3599076552701656
339,0.2794117647058852,0.770757981351178,0.06985294117647099,0.3853789906755899
340,0.30882352941176733,0.770757981351178,0.07720588235294154,0.3853789906755901
341,0.20588235294117946,0.7452866459457539,0.051470588235294455,0.372643322972878
342,0.25000000000000444,0.21038860243183782,0.06250000000000076,0.10519430121591872
343,0.2205882352941222,0.21038860243183755,0.055147058823530264,0.10519430121591856
344,0.20588235294118085,0.23585993783726206,0.05147058823529495,0.11792996891863082
345,0.2941176470588263,0.7962293167566026,0.0735294117647063,0.3981146583783022
346,0.3235294117647085,0.7962293167566026,0.08088235294117696,0.398114658378302
347,0.19117647058823822,0.7198153105403293,0.047794117647059146,0.3599076552701655
348,0.19117647058823994,0.21038860243183727,0.04779411764705973,0.10519430121591844
349,0.3088235294117675,0.4651019564860836,0.07720588235294128,0.23255097824304224
350,0.1764705882352987,0.23585993783726178,0.04411764705882444,0.11792996891863068
351,0.23529411764706343,0.1849172670264131,0.05882352941176557,0.09245863351320632
352,0.17647058823529727,0.7452866459457539,0.044117647058823976,0.3726433229728779
353,0.19117647058823845,0.7707579813511786,0.047794117647059306,0.38537899067559034
354,0.3529411764705914,0.3886879502698103,0.08823529411764713,0.1943439751349054
355,0.3088235294117675,0.8217006521620276,0.07720588235294186,0.4108503260810143
356,0.3382352941176497,0.8217006521620271,0.08455882352941242,0.41085032608101385
357,0.35294117647059076,0.7962293167566026,0.08823529411764758,0.39811465837830173
358,0.367647058823532,0.821700652162027,0.09191176470588304,0.4108503260810136
359,0.27941176470588525,0.8217006521620285,0.0698529411764713,0.410850326081015
360,0.30882352941176705,0.5669872981077815,0.07720588235294118,0.28349364905389146
361,0.16176470588235597,0.7198153105403294,0.04044117647058865,0.3599076552701655
362,0.16176470588235614,0.7707579813511786,0.040441176470588786,0.38537899067559017
363,0.17647058823529727,0.7962293167566031,0.04411764705882414,0.3981146583783025
364,0.1617647058823577,0.210388602431837,0.040441176470589216,0.10519430121591833
365,0.14705882352941502,0.796229316756603,0.03676470588235361,0.3981146583783023
366,0.16176470588235586,0.8217006521620277,0.0404411764705889,0.4108503260810147
367,0.14705882352941635,0.2358599378372615,0.036764705882353914,0.1179299689186306
368,0.16176470588235747,0.2613312732426862,0.04044117647058919,0.1306656366213429
369,0.3676470588235328,0.36321661486438583,0.09191176470588248,0.18160830743219308
370,0.38235294117647367,0.3886879502698106,0.09558823529411764,0.1943439751349055
371,0.3970588235294151,0.36321661486438617,0.09926470588235296,0.18160830743219308
372,0.32352941176470906,0.8471719875674522,0.08088235294117736,0.42358599378372636
373,0.20588235294117951,0.49057329189150756,0.051470588235294525,0.24528664594575422
374,0.1911764705882385,0.516044627296932,0.0477941176470593,0.25802231364846645
375,0.17647058823529732,0.49057329189150745,0.04411764705882406,0.24528664594575397
376,0.1617647058823562,0.516044627296932,0.0404411764705888,0.2580223136484662
377,0.14705882352941513,0.49057329189150745,0.03676470588235353,0.24528664594575378
378,0.16176470588235614,0.4651019564860829,0.040441176470588765,0.23255097824304158
379,0.17647058823529693,0.6943439751349048,0.04411764705882388,0.3471719875674531
380,0.5882352941176485,0.490573291891508,0.14705882352941135,0.24528664594575253
381,0.6176470588235307,0.49057329189150806,0.1544117647058819,0.2452866459457526
382,0.6029411764705895,0.5160446272969326,0.1507352941176466,0.2580223136484649
383,0.6323529411764717,0.5160446272969327,0.15808823529411722,0.25802231364846484
384,0.6176470588235305,0.5415159627023571,0.15441176470588194,0.270757981351177
385,0.6470588235294128,0.5415159627023571,0.16176470588235267,0.2707579813511771
386,0.6617647058823539,0.5160446272969327,0.1654411764705879,0.25802231364846473
387,0.676470588235295,0.5415159627023571,0.16911764705882323,0.270757981351177
388,0.6911764705882362,0.5160446272969327,0.1727941176470586,0.25802231364846484
389,0.7058823529411773,0.5415159627023572,0.1764705882352939,0.27075798135117707
390,0.7205882352941184,0.5160446272969327,0.1801470588235293,0.25802231364846484
391,0.7352941176470594,0.5415159627023572,0.18382352941176458,0.2707579813511771
392,0.7205882352941183,0.5669872981077818,0.18014705882352924,0.2834936490538893
393,0.7500000000000007,0.5160446272969327,0.18749999999999997,0.2580223136484649
394,0.7500000000000006,0.5669872981077818,0.18749999999999983,0.2834936490538897
395,0.7352941176470593,0.5924586335132064,0.1838235294117645,0.29622931675660163
396,0.7647058823529416,0.5924586335132065,0.19117647058823514,0.29622931675660213
397,0.7500000000000002,0.6179299689186311,0.18749999999999983,0.30896498445931436
398,0.7794117647058825,0.6179299689186312,0.1948529411764704,0.30896498445931464
399,0.7647058823529412,0.6434013043240557,0.19117647058823517,0.32170065216202676
400,0.7941176470588238,0.5924586335132065,0.19852941176470576,0.2962293167566023
401,0.7941176470588238,0.6434013043240556,0.19852941176470593,0.32170065216202687
402,0.7794117647058826,0.6688726397294801,0.1948529411764705,0.334436319864739
